,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
204,204,999,55203,white christmas,taylor swift,"holiday , music , country , honky tonk , christmas",2007,white christmas,dean martin,jazz,1959,-1
205,205,2016,1707,white christmas,the henningsens,"holiday , music",2014,white christmas,andy williams,pop,1963,-1
206,206,2016,49801,white christmas,the henningsens,"holiday , music",2014,white christmas,ella fitzgerald,blues,2002,-1
207,207,2016,54626,white christmas,the henningsens,"holiday , music",2014,white christmas,bing crosby,jazz,1954,-1
208,208,2016,55203,white christmas,the henningsens,"holiday , music",2014,white christmas,dean martin,jazz,1959,-1
209,209,2362,1707,white christmas,the henningsens,"holiday , music",2014,white christmas,andy williams,pop,1963,-1
210,210,2362,49801,white christmas,the henningsens,"holiday , music",2014,white christmas,ella fitzgerald,blues,2002,-1
211,211,2362,54626,white christmas,the henningsens,"holiday , music",2014,white christmas,bing crosby,jazz,1954,-1
212,212,2362,55203,white christmas,the henningsens,"holiday , music",2014,white christmas,dean martin,jazz,1959,-1
213,213,3166,1707,white christmas,the henningsens,"holiday , music",2014,white christmas,andy williams,pop,1963,-1
214,214,3166,49801,white christmas,the henningsens,"holiday , music",2014,white christmas,ella fitzgerald,blues,2002,-1
215,215,3166,54626,white christmas,the henningsens,"holiday , music",2014,white christmas,bing crosby,jazz,1954,-1
216,216,3166,55203,white christmas,the henningsens,"holiday , music",2014,white christmas,dean martin,jazz,1959,-1
217,217,983,12726,home,dierks bentley,"country , music",2012,home,sheryl crow,pop,1996,-1
218,218,983,14689,home,dierks bentley,"country , music",2012,home,three days grace,pop,2003,-1
219,219,983,15468,home,dierks bentley,"country , music",2012,home,michael bublé,pop,2005,-1
220,220,983,16774,home,dierks bentley,"country , music",2012,home,edward sharpe & the magnetic zeros,pop,2009,-1
221,221,983,30548,home,dierks bentley,"country , music",2012,home,roger miller,country,1992,-1
222,222,983,35507,home,dierks bentley,"country , music",2012,home,blake shelton,country,2007,-1
223,223,983,35561,home,dierks bentley,"country , music",2012,home,eli young band,country,2008,-1
224,224,983,52653,home,dierks bentley,"country , music",2012,home,aynsley lister,blues,2013,-1
225,225,983,57750,home,dierks bentley,"country , music",2012,home,steve swallow,jazz,1980,-1
226,226,983,69097,home,dierks bentley,"country , music",2012,home,iration,reggae,2013,-1
227,227,983,69608,home,dierks bentley,"country , music",2012,home,the movement,reggae,2016,-1
228,228,983,76684,home,dierks bentley,"country , music",2012,home,depeche mode,rock,1997,-1
229,229,983,76983,home,dierks bentley,"country , music",2012,home,staind,rock,1999,-1
230,230,2049,12726,home,dierks bentley,"country , music",2012,home,sheryl crow,pop,1996,-1
231,231,2049,14689,home,dierks bentley,"country , music",2012,home,three days grace,pop,2003,-1
232,232,2049,15468,home,dierks bentley,"country , music",2012,home,michael bublé,pop,2005,-1
233,233,2049,16774,home,dierks bentley,"country , music",2012,home,edward sharpe & the magnetic zeros,pop,2009,-1
234,234,2049,30548,home,dierks bentley,"country , music",2012,home,roger miller,country,1992,-1
235,235,2049,35507,home,dierks bentley,"country , music",2012,home,blake shelton,country,2007,-1
236,236,2049,35561,home,dierks bentley,"country , music",2012,home,eli young band,country,2008,-1
237,237,2049,52653,home,dierks bentley,"country , music",2012,home,aynsley lister,blues,2013,-1
238,238,2049,57750,home,dierks bentley,"country , music",2012,home,steve swallow,jazz,1980,-1
239,239,2049,69097,home,dierks bentley,"country , music",2012,home,iration,reggae,2013,-1
240,240,2049,69608,home,dierks bentley,"country , music",2012,home,the movement,reggae,2016,-1
241,241,2049,76684,home,dierks bentley,"country , music",2012,home,depeche mode,rock,1997,-1
242,242,2049,76983,home,dierks bentley,"country , music",2012,home,staind,rock,1999,-1
243,243,2822,12726,home,dierks bentley,"country , music",2012,home,sheryl crow,pop,1996,-1
244,244,2822,14689,home,dierks bentley,"country , music",2012,home,three days grace,pop,2003,-1
245,245,2822,15468,home,dierks bentley,"country , music",2012,home,michael bublé,pop,2005,-1
246,246,2822,16774,home,dierks bentley,"country , music",2012,home,edward sharpe & the magnetic zeros,pop,2009,-1
247,247,2822,30548,home,dierks bentley,"country , music",2012,home,roger miller,country,1992,-1
248,248,2822,35507,home,dierks bentley,"country , music",2012,home,blake shelton,country,2007,-1
249,249,2822,35561,home,dierks bentley,"country , music",2012,home,eli young band,country,2008,-1
250,250,2822,52653,home,dierks bentley,"country , music",2012,home,aynsley lister,blues,2013,-1
251,251,2822,57750,home,dierks bentley,"country , music",2012,home,steve swallow,jazz,1980,-1
252,252,2822,69097,home,dierks bentley,"country , music",2012,home,iration,reggae,2013,-1
253,253,2822,69608,home,dierks bentley,"country , music",2012,home,the movement,reggae,2016,-1
254,254,2822,76684,home,dierks bentley,"country , music",2012,home,depeche mode,rock,1997,-1
255,255,2822,76983,home,dierks bentley,"country , music",2012,home,staind,rock,1999,-1
256,256,4392,12726,home,dierks bentley,"country , music",2012,home,sheryl crow,pop,1996,-1
257,257,4392,14689,home,dierks bentley,"country , music",2012,home,three days grace,pop,2003,-1
258,258,4392,15468,home,dierks bentley,"country , music",2012,home,michael bublé,pop,2005,-1
259,259,4392,16774,home,dierks bentley,"country , music",2012,home,edward sharpe & the magnetic zeros,pop,2009,-1
260,260,4392,30548,home,dierks bentley,"country , music",2012,home,roger miller,country,1992,-1
261,261,4392,35507,home,dierks bentley,"country , music",2012,home,blake shelton,country,2007,-1
262,262,4392,35561,home,dierks bentley,"country , music",2012,home,eli young band,country,2008,-1
263,263,4392,52653,home,dierks bentley,"country , music",2012,home,aynsley lister,blues,2013,-1
264,264,4392,57750,home,dierks bentley,"country , music",2012,home,steve swallow,jazz,1980,-1
265,265,4392,69097,home,dierks bentley,"country , music",2012,home,iration,reggae,2013,-1
266,266,4392,69608,home,dierks bentley,"country , music",2012,home,the movement,reggae,2016,-1
267,267,4392,76684,home,dierks bentley,"country , music",2012,home,depeche mode,rock,1997,-1
268,268,4392,76983,home,dierks bentley,"country , music",2012,home,staind,rock,1999,-1
269,269,4636,12726,home,dierks bentley,"country , music",2012,home,sheryl crow,pop,1996,-1
270,270,4636,14689,home,dierks bentley,"country , music",2012,home,three days grace,pop,2003,-1
271,271,4636,15468,home,dierks bentley,"country , music",2012,home,michael bublé,pop,2005,-1
272,272,4636,16774,home,dierks bentley,"country , music",2012,home,edward sharpe & the magnetic zeros,pop,2009,-1
273,273,4636,30548,home,dierks bentley,"country , music",2012,home,roger miller,country,1992,-1
274,274,4636,35507,home,dierks bentley,"country , music",2012,home,blake shelton,country,2007,-1
275,275,4636,35561,home,dierks bentley,"country , music",2012,home,eli young band,country,2008,-1
276,276,4636,52653,home,dierks bentley,"country , music",2012,home,aynsley lister,blues,2013,-1
277,277,4636,57750,home,dierks bentley,"country , music",2012,home,steve swallow,jazz,1980,-1
278,278,4636,69097,home,dierks bentley,"country , music",2012,home,iration,reggae,2013,-1
279,279,4636,69608,home,dierks bentley,"country , music",2012,home,the movement,reggae,2016,-1
280,280,4636,76684,home,dierks bentley,"country , music",2012,home,depeche mode,rock,1997,-1
281,281,4636,76983,home,dierks bentley,"country , music",2012,home,staind,rock,1999,-1
282,282,5417,12726,home,ellie goulding,"pop , music , dance , rock",2010,home,sheryl crow,pop,1996,-1
283,283,5417,14689,home,ellie goulding,"pop , music , dance , rock",2010,home,three days grace,pop,2003,-1
284,284,5417,15468,home,ellie goulding,"pop , music , dance , rock",2010,home,michael bublé,pop,2005,-1
285,285,5417,16774,home,ellie goulding,"pop , music , dance , rock",2010,home,edward sharpe & the magnetic zeros,pop,2009,-1
286,286,5417,30548,home,ellie goulding,"pop , music , dance , rock",2010,home,roger miller,country,1992,-1
287,287,5417,35507,home,ellie goulding,"pop , music , dance , rock",2010,home,blake shelton,country,2007,-1
288,288,5417,35561,home,ellie goulding,"pop , music , dance , rock",2010,home,eli young band,country,2008,-1
289,289,5417,52653,home,ellie goulding,"pop , music , dance , rock",2010,home,aynsley lister,blues,2013,-1
290,290,5417,57750,home,ellie goulding,"pop , music , dance , rock",2010,home,steve swallow,jazz,1980,-1
291,291,5417,69097,home,ellie goulding,"pop , music , dance , rock",2010,home,iration,reggae,2013,-1
292,292,5417,69608,home,ellie goulding,"pop , music , dance , rock",2010,home,the movement,reggae,2016,-1
293,293,5417,76684,home,ellie goulding,"pop , music , dance , rock",2010,home,depeche mode,rock,1997,-1
294,294,5417,76983,home,ellie goulding,"pop , music , dance , rock",2010,home,staind,rock,1999,-1
295,295,6556,12726,home,billy crudup,"soundtrack , music , soundtrack",2014,home,sheryl crow,pop,1996,-1
296,296,6556,14689,home,billy crudup,"soundtrack , music , soundtrack",2014,home,three days grace,pop,2003,-1
297,297,6556,15468,home,billy crudup,"soundtrack , music , soundtrack",2014,home,michael bublé,pop,2005,-1
298,298,6556,16774,home,billy crudup,"soundtrack , music , soundtrack",2014,home,edward sharpe & the magnetic zeros,pop,2009,-1
299,299,6556,30548,home,billy crudup,"soundtrack , music , soundtrack",2014,home,roger miller,country,1992,-1
300,300,6556,35507,home,billy crudup,"soundtrack , music , soundtrack",2014,home,blake shelton,country,2007,-1
301,301,6556,35561,home,billy crudup,"soundtrack , music , soundtrack",2014,home,eli young band,country,2008,-1
302,302,6556,52653,home,billy crudup,"soundtrack , music , soundtrack",2014,home,aynsley lister,blues,2013,-1
303,303,6556,57750,home,billy crudup,"soundtrack , music , soundtrack",2014,home,steve swallow,jazz,1980,-1
304,304,6556,69097,home,billy crudup,"soundtrack , music , soundtrack",2014,home,iration,reggae,2013,-1
305,305,6556,69608,home,billy crudup,"soundtrack , music , soundtrack",2014,home,the movement,reggae,2016,-1
306,306,6556,76684,home,billy crudup,"soundtrack , music , soundtrack",2014,home,depeche mode,rock,1997,-1
307,307,6556,76983,home,billy crudup,"soundtrack , music , soundtrack",2014,home,staind,rock,1999,-1
308,308,1001,265,remember when,alan jackson,"country , music",2012,remember when,the platters,pop,1956,-1
309,309,1001,30353,remember when,alan jackson,"country , music",2012,remember when,alan jackson,country,1991,-1
310,310,2047,265,remember when,alan jackson,"country , music",2012,remember when,the platters,pop,1956,-1
311,311,2047,30353,remember when,alan jackson,"country , music",2012,remember when,alan jackson,country,1991,-1
312,312,3170,265,remember when,alan jackson,"country , music",2012,remember when,the platters,pop,1956,-1
313,313,3170,30353,remember when,alan jackson,"country , music",2012,remember when,alan jackson,country,1991,-1
314,314,4041,265,remember when,alan jackson,"country , music",2012,remember when,the platters,pop,1956,-1
315,315,4041,30353,remember when,alan jackson,"country , music",2012,remember when,alan jackson,country,1991,-1
316,316,4635,265,remember when,alan jackson,"country , music",2012,remember when,the platters,pop,1956,-1
317,317,4635,30353,remember when,alan jackson,"country , music",2012,remember when,alan jackson,country,1991,-1
318,318,1007,58016,wonderland,taylor swift,"pop , music",2015,wonderland,michael franks,jazz,1982,-1
319,319,1007,62532,wonderland,taylor swift,"pop , music",2015,wonderland,caravan palace,jazz,2015,-1
320,320,1011,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
321,321,1011,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
322,322,1011,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
323,323,1763,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
324,324,1763,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
325,325,1763,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
326,326,1764,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
327,327,1764,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
328,328,1764,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
329,329,1765,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
330,330,1765,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
331,331,1765,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
332,332,1766,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
333,333,1766,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
334,334,1766,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
335,335,1767,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
336,336,1767,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
337,337,1767,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
338,338,1768,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
339,339,1768,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
340,340,1768,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
341,341,1769,37856,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,dan + shay,country,2014,-1
342,342,1769,47157,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,the five keys,blues,1989,-1
343,343,1769,81329,close your eyes,dan + shay,"country , music , honky tonk , contemporary country",2014,close your eyes,j-kwon,hip hop,2009,-1
